ID,Name,Description,WriteUp,Category,Cost,IndoorOutdoor,Address,PhotoURL,Latitude,Longitude,Neighborhood,City,ZipCode,Phone,Website,Instagram,Email,Duration,Hours,ParkingInfo,PublicTransit,Tags,KidFriendly,PetFriendly,Accessibility,WeatherPreferences,RainOk,IdealTempMin,IdealTempMax,WindSensitive,RequiresGoodVisibility,WeatherBoost,TidePreference,TideCritical,Tips,BestTimeToVisit,BestFeature,WhatToBring,StaffPick,Featured,Priority,Sponsored,Rating,ReviewCount,MetaDescription,Keywords,Slug,Status,Source,Difficulty,AgeRestriction,GroupSize,ReservationRequired,SeasonalAvailability
mission-st-bbq,Mission St. BBQ,"Chill, family-owned spot with smoked BBQ fare, lots of craft beer on tap & nightly live blues.",,Restaurant,30,Indoor,"1618 Mission St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2cUtBBPo8-Fe26ONlFLQwYXq5lnmCDCT7znr9VbsDDTi5HFANLVbIpHGF33G5nu0I--czTtEr9aafSW78BC0NBPbOABR1OTZC3pa8UcikaA6_AzrCja2rWNDmVat8yeir_RX1f8E7Tdrw6lSKIFiXTsN47NhHlGOhw_yf9ARlesMbRA1a6doTKiarFqTCFIV6OWQKuMHyuBg9FjLU8kW3KuB7uNjtsdMZRUhu5HxqC2gOneOm-conUd-MxDCgfSU728e1pLF1cHJO3hKyREv4OVUchUK49fZXnewHu5qUCwQQSMtzo0SnMKT-7AH906NNihPw93R9_F_o38XhiI_yiSYqOoZxjojvvh-EPS-r7YpHUIhCB6SiG5T1l0nNiKz-nn3IdMWFnBPh2y4tnJS21KjaUyqF1lAmavjzJDS2vGAg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.96610280000001,-122.0410944,Westside,Santa Cruz,,(831) 458-2222,https://missionstbbq.com/,,,1-2 hours,Monday: 7:00 AM – 9:00 PM; Tuesday: 7:00 AM – 9:00 PM; Wednesday: 7:00 AM – 9:00 PM; Thursday: 7:00 AM – 9:00 PM; Friday: 7:00 AM – 9:00 PM; Saturday: 7:00 AM – 9:00 PM; Sunday: 7:00 AM – 9:00 PM,,,"food,restaurant,dining",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.3,1521,"Mission St. BBQ - American restaurant in Westside, Santa Cruz. Chill, family-owned spot with smoked BBQ fare, lots of craft beer on tap & nightly live blues.","american, restaurant, westside, santa cruz, dining, food",mission-st-bbq,Published,Google Places,,,Reservations recommended for large parties,false,year-round
shadowbrook-restaurant,Shadowbrook Restaurant,Quirky dining rooms & views of Soquel Creek come alongside California cuisine & a wine list.,,Restaurant,50,Indoor,"1750 Wharf Rd, Capitola, CA 95010, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2fm-_3bbyzmi2OojEv2UqkFfHUG4Uue9a3IkOd_QYDLZNZBCePXZaFgGi5Yf3MJwAPbwSu3yhiD_XLKW4wLrMu9WUh-7tzyfp0LAWdFiB2Ip5FP17fRkbPByeEKpFw2XD7XDaOEMNnJyxiv9AJAtYU54N5IGKsn6E6UBCTXxZFRkOfPh7NQ2CsbyP_zzB7U9g1x9eV-E1t1nUNXzHG-j-PrVw6qTZX20d31kuryhKmLoXz-79wiSHg6egazrYJNjfYHXmN8ViyxDuaab1_DvzzWBFQy4Khp-bOc9YLlAgVThQ&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9745999,-121.9557662,Capitola,Santa Cruz,,(831) 475-1511,https://www.shadowbrook-capitola.com/,,,1-2 hours,Monday: 3:30 – 10:00 PM; Tuesday: 3:30 – 10:00 PM; Wednesday: 3:30 – 10:00 PM; Thursday: 3:30 – 10:00 PM; Friday: 12:00 – 10:00 PM; Saturday: 12:00 – 10:00 PM; Sunday: 12:00 – 10:00 PM,,,"food,restaurant,dining",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.6,4602,"Shadowbrook Restaurant - American restaurant in Capitola, Santa Cruz. Quirky dining rooms & views of Soquel Creek come alongside California cuisine & a wine list.","american, restaurant, capitola, santa cruz, dining, food",shadowbrook-restaurant,Published,Google Places,,,Reservations recommended for large parties,true,year-round
gildas,Gilda's,"This low-key, family-friendly eatery offers American seafood favorites such as clam chowder & crab.",,Restaurant,30,Indoor,"37 Municipal Wharf, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2fQtLiclrDSObzK_1srLbJ663opppoRw0uzQSneku0qbCtjvJ1dbsYI3ICQ5U-pmnegXREjhYyYHrB43PikDeZ--9w5gjyjxxbLn8f4FAWK3K8Lc_n80usaIvTS7Sw7vIBGTRGLBBXomqHznw7DgiHwr8D1GkjxMlAv0P83Oq80UKGbvfEC7CDilg-tfohO5rCYRE8JCquNkOmHApzj2fVO17pjmDCpSk5poALrfmFlMvsSeURyZlB6R9-uKGReERlb6LIAnXsE-USLM1rAq5IWjNgcDJUuSmMYWUTFBCWtCg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9595775,-122.0193512,Santa Cruz,Santa Cruz,,(831) 423-2010,http://gildas-restaurant.com/,,,1-2 hours,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 8:00 AM – 8:00 PM,,,"food,restaurant,dining",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4,1458,"Gilda's - American restaurant in Santa Cruz, Santa Cruz. This low-key, family-friendly eatery offers American seafood favorites such as clam chowder & crab.","american, restaurant, santa cruz, santa cruz, dining, food",gildas,Published,Google Places,,,Reservations recommended for large parties,false,year-round
copal-restaurant,Copal Restaurant,Copal Restaurant in Westside. Bar cuisine with moderate prices.,,Bar,30,Indoor,"1203 Mission St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2fSGUDpNbe3iuBf_JvjOmDK7BJIm2M7_UqkE3_1GO285U2oUrMY1Eh7JDkEUEVGtBHdHl6oqrqrLMOeL0DaJF2CqlkxF8gef39pBKLUh3ClL8g73TFllJ9oEmmTjRF8mmxSKCYwrQRFD_wLuhJLIySMppputhkf0jhMJ3LdekVZrpiyz8xmjhpL-An4cgt8UYuV-TKS4X8G5EnWpaPAkpTWyBoX2_AawXD-dgN7FzZPy8fD42ncE8mo1PUH7_lnHC3V9LPXc7GGx7FQfb1j66-UYCjQF1I_to0WLcRNOxJzWd0zX2aIfNXS9Acr_fU00Wx2cuvGf1FwNH6tN8eyRxiFsGFQIioDgx78mBuE8GU1YUl00uLByDBhSZ8Y2aMOE7Hu-cU4mN4ErI_jXYXpQpClxDeZdiWJ19bwW2npSFKnmfdx&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9692876,-122.0372643,Westside,Santa Cruz,,(831) 201-4418,https://www.copalrestaurant.com/,,,1-3 hours,Monday: 4:00 – 9:00 PM; Tuesday: Closed; Wednesday: 11:30 AM – 9:00 PM; Thursday: 11:30 AM – 9:00 PM; Friday: 11:30 AM – 10:00 PM; Saturday: 11:30 AM – 10:00 PM; Sunday: 11:30 AM – 9:00 PM,,,"food,restaurant,dining,bar,bar,drinks,nightlife",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Happy hour 4-6 PM,,Reservation recommended for dinner,false,false,,false,4.5,683,"Copal Restaurant - Bar restaurant in Westside, Santa Cruz. Great food and atmosphere.","bar, restaurant, westside, santa cruz, dining, food",copal-restaurant,Published,Google Places,,21+,Great for groups,false,year-round
margaritaville,Margaritaville,Waterfront restaurant offers a lively setting for casual Californian cuisine & cocktails.,,Bar,30,Indoor,"231 Esplanade, Capitola, CA 95010, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2cjQp19xlym_8-QIE4a1u6LXXgLpN_71ufGYlOcjhzehGCcy0P5Gvh1UB1cEDCfCUSy9dQc_rwqE8CzwDaWZifb5t7zBfI3Q-MNVVWRojrdJWeFg9X27mbkWs39e89mgT3RbWti2Yz0k4g25ZH48zVhXdxKppBqVgWwMnrLCOUDXxRc4skbxiOjlbC3_7E93urvJQrbyq4aUV2NNAzkwpT8EieilJ6Hm86_meK7wKiUzbBHFHFCpYArjfuzLHOI4QRdUbjln58SrOYTQUWtgJ75wwa8AL2t8dWgibDq-gN7SQ&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.97244,-121.952596,Capitola,Santa Cruz,,(831) 476-2263,http://margaritavillecapitola.com/,,,1-3 hours,Monday: 11:30 AM – 9:00 PM; Tuesday: 11:30 AM – 9:00 PM; Wednesday: 11:30 AM – 9:00 PM; Thursday: 11:30 AM – 9:00 PM; Friday: 11:30 AM – 9:00 PM; Saturday: 11:00 AM – 9:00 PM; Sunday: 11:00 AM – 9:00 PM,,,"food,restaurant,dining,bar,bar,drinks,nightlife",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Happy hour 4-6 PM,,Reservation recommended for dinner,false,false,,false,4.3,1188,"Margaritaville - Bar restaurant in Capitola, Santa Cruz. Waterfront restaurant offers a lively setting for casual Californian cuisine & cocktails.","bar, restaurant, capitola, santa cruz, dining, food",margaritaville,Published,Google Places,,21+,Great for groups,false,year-round
el-palomar,El Palomar,Mexican dishes from family recipes served in an airy room where wooden beams create a relaxing vibe.,,Restaurant,30,Indoor,"1336 Pacific Ave, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2ce_MOnAnlL6l_rBNWsutBAMFlBOMaCAhHIUMyFDH6X9giWPPqC2KDVbBkkQwviYsQekoXisrniw5v7HtQR3C-SakOz1iJ25bPNozrwbBtqZRPo6oFdkDCecxs0P6sg9z_2Ia2ndVq2Hw6EnsTnTt6G_CcHdcP_ATO7yRbwEmCeIJwsmIPXe70J3xWoVRMIBAMjq_i5KSlsj5PMSxaZV4iMM-FoH66EMdnIQsPyaAWMlYmakHYkfiEj8RcJd0OHWyCAkcnkcB4gdbanVg_Ni1f56o7I_CZktF9YkV9Tz_Sjiw&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9740223,-122.0260057,Santa Cruz,Santa Cruz,,(831) 425-7575,https://elpalomarsantacruz.com/?y_source=1_MTQ2OTg4NTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,1-2 hours,Monday: 11:30 AM – 9:00 PM; Tuesday: 11:30 AM – 9:00 PM; Wednesday: 11:30 AM – 9:00 PM; Thursday: 11:30 AM – 9:00 PM; Friday: 11:30 AM – 10:00 PM; Saturday: 11:30 AM – 10:00 PM; Sunday: 11:30 AM – 9:00 PM,,,"food,restaurant,dining",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.4,1425,"El Palomar - American restaurant in Santa Cruz, Santa Cruz. Mexican dishes from family recipes served in an airy room where wooden beams create a relaxing vibe.","american, restaurant, santa cruz, santa cruz, dining, food",el-palomar,Published,Google Places,,,Reservations recommended for large parties,false,year-round
pono-hawaiian-grill-downtown-santa-cruz,Pono Hawaiian Grill Downtown Santa Cruz,Tropical hangout featuring live music & a menu of Hawaiian fare such as poke & plate lunches.,,Quick Service,30,Indoor,"120 Union St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2f9Drr1B0cxCyt_0QbgF2KZ1Dd2aTuLSSWx3LVDFQt5j__397WdfCobuP4tkQwtyBHV2zUz7OTHvL0lju85oqXiH3SSjbpAlMEVrvcmWwxqC8bOCYj1lHVEIYylr6SH1yG1981AFTqjPed4Okk9neauPisIah4Nde1nzzZYKHcTSBHT57aJ9a3kW18sCnCK2NEqPPAZ-HPWU_sBo2snm_MkCCpjqgFcJhmjkZ3pPj5JOzENGO9mOWgyRkcdJI5i4-QTNdv-08IW0JVhWAVV2uFMM8UMDg0bf0yrqU-a5b7Vpg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9758459,-122.0283801,Santa Cruz,Santa Cruz,,(831) 621-7448,http://www.ponohawaiiangrill.com/,,,30-60 minutes,Monday: Closed; Tuesday: 11:00 AM – 10:00 PM; Wednesday: 11:00 AM – 10:00 PM; Thursday: 11:00 AM – 10:00 PM; Friday: 11:00 AM – 10:00 PM; Saturday: 11:00 AM – 10:00 PM; Sunday: 11:00 AM – 9:00 PM,,,"food,restaurant,dining",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.4,1584,"Pono Hawaiian Grill Downtown Santa Cruz - American restaurant in Santa Cruz, Santa Cruz. Tropical hangout featuring live music & a menu of Hawaiian fare such as poke & plate lunches.","american, restaurant, santa cruz, santa cruz, dining, food",pono-hawaiian-grill-downtown-santa-cruz,Published,Google Places,,,Reservations recommended for large parties,false,year-round
cafe-brasil,Cafe Brasil,The breakfast menu & juice bar star at this colorful Brazilian cottage with outdoor patio seating.,,Cafe,30,Indoor,"1410 Mission St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2cjHoa9fxBFd9BkvmP0ysipUDyx72WIcNKKHP8_WeC8XwwuvSWbYfn33Rg-JbYaecChWJm4RbobxqOhU6tsy3fjssMjABkAlYAUKSTI3JbyZzcYnEw4nTC6WSJeYvQm6_2zBCQAS5F-qmHJNZHcMyqTPm770kSH48wnQESXKg8qlwNWIsACBhSGYA9iGdy5GqHo19kLUS39oK4Jf4JgFYm29iQKbS6raihXQQc1Oe6mzF2s2BCycjrLXrrzZqbydHKN-W8g2SzEfKPWHiqH-E9ARYNEJBaLV57WvXJBO52eiCZ2Hdu6LTx-AtRg99kKticPVuDpqgAYxr1phrtLTHfS81JWlzEIKghJOwmtL77t_pA4LoS1H6-0lvD0BS15_4LfRmYsF4XgNr1wicTiipW398brVyPZDzbh6PSp-M5iew&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.96759,-122.039192,Westside,Santa Cruz,,(831) 429-1855,http://www.cafebrasil.us/,,,30-60 minutes,Monday: 8:00 AM – 3:00 PM; Tuesday: 8:00 AM – 3:00 PM; Wednesday: 8:00 AM – 3:00 PM; Thursday: 8:00 AM – 3:00 PM; Friday: 8:00 AM – 3:00 PM; Saturday: 8:00 AM – 3:00 PM; Sunday: 8:00 AM – 3:00 PM,,,"food,restaurant,dining,cafe,cafe,coffee",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.6,1684,"Cafe Brasil - Cafe restaurant in Westside, Santa Cruz. The breakfast menu & juice bar star at this colorful Brazilian cottage with outdoor patio seating.","cafe, restaurant, westside, santa cruz, dining, food",cafe-brasil,Published,Google Places,,,Reservations recommended for large parties,false,year-round
the-buttery,The Buttery,"Bustling institution making breads, pastries & custom cakes, plus breakfast, sandwiches & salads.",,Cafe,30,Indoor,"702 Soquel Ave, Santa Cruz, CA 95062, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2cW9Z5fxoiwlOaGzZjTMLYVXuz6mxdSYreoSsuebcjzaPBqLOuETgXk-G6IAsDMfg9vFCYvZ2B1c825QkZXHTmJhjOxYXjKCxhhjiVQY8RZKdJ9HCidnEkyeREAVXoCBA7-ZfYjo2bp3Gq9a4peXHTwPulr5IbOE0FNceiD8THDDHShUgTOrmJ4FHG5meb6BKhncTtavwIXlzzCPZUtcdiyh3u6zVuaQYaGlpzPwZ9YSUyxPklLnSarVdWpp2dgqW6Rc2HJ2Bnmo2angGezjfr5q4gdZsQ8KVWG68CkCzrbTA&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9768865,-122.015753,Soquel,Santa Cruz,,(831) 458-3020,http://butterybakery.com/,,,30-60 minutes,Monday: 7:00 AM – 5:00 PM; Tuesday: 7:00 AM – 5:00 PM; Wednesday: 7:00 AM – 5:00 PM; Thursday: 7:00 AM – 5:00 PM; Friday: 7:00 AM – 5:00 PM; Saturday: 7:00 AM – 5:00 PM; Sunday: 7:00 AM – 5:00 PM,,,"food,restaurant,dining,bakery,cafe,coffee",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.4,1604,"The Buttery - Bakery restaurant in Soquel, Santa Cruz. Bustling institution making breads, pastries & custom cakes, plus breakfast, sandwiches & salads.","bakery, restaurant, soquel, santa cruz, dining, food",the-buttery,Published,Google Places,,,Reservations recommended for large parties,false,year-round
santa-cruz-diner,Santa Cruz Diner,"Kid-friendly spot for breakfast all-day, classic American eats & international options such as pho.",,Restaurant,15,Indoor,"909 Ocean St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2f_6V0X6LSZsfGpoWV4LVe7BSEZTkSNQQCfsngRHf0S2jyZ4LKxPq0b6NQ15ubyMfjB_QZS_N-XKOhgM6HYFwuDhnx_JLpGbY9wyXQxMvG40OBbak9bXmeygOYtuLU8T-JWBdHNhJuD_wYC6Mn_Dmv8bLQztQq7LM2Og09t73kU2DTQi9_fFcyZV-YO3zcuAIaQWj1tbmuxbCuAdgrX6ECTS1GsnAswpoNfcbacF3-GMQS3QepouCgaYtUoggHCkAv8VbO8cLkOtulJkPuFxyNJI1llcS9fsQfiDXw1p-5OWw&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9803952,-122.0218917,Santa Cruz,Santa Cruz,,(831) 426-7151,http://santacruzdiner.com/,,,1-2 hours,Monday: 7:00 AM – 9:00 PM; Tuesday: 7:00 AM – 9:00 PM; Wednesday: 7:00 AM – 9:00 PM; Thursday: 7:00 AM – 9:00 PM; Friday: 7:00 AM – 10:00 PM; Saturday: 7:00 AM – 10:00 PM; Sunday: 7:00 AM – 9:00 PM,,,"food,restaurant,dining",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.1,3429,"Santa Cruz Diner - American restaurant in Santa Cruz, Santa Cruz. Kid-friendly spot for breakfast all-day, classic American eats & international options such as pho.","american, restaurant, santa cruz, santa cruz, dining, food",santa-cruz-diner,Published,Google Places,,,Reservations recommended for large parties,false,year-round
mariposa-coffee-bar,Mariposa Coffee Bar,Mariposa Coffee Bar in Santa Cruz. Bar cuisine with moderate prices.,,Cafe,30,Indoor,"1010 Pacific Ave Suite E, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2eqmfMz4I2Yrjh7PG2UCimkbO-p4GrPPHqTjXKLVWbCMDCk_aZG1QQ8eXinDm3OZtRJjdMLLumNI2yHDgKFfL-qkyKJpIVpGCBJ99Xlejc24TQQmKqufbe9yjLtjNBWHzotFZUmlySzMuAXs3d17zrXqp92fPWR-gfCtZ3r1AKSDNAROa7SR1uptnbDh_kEoC5eUbwPuisAkbnN0H-kPXqGYwWwSIeaYkp3tYY-cfskiO9oo-k33BDNY2arK6Ch57SJVgHpq8pv0sKXyi8nL45B9HyZ0xeJ53lKqzWgPARNXjPua6AnoAKxfRmojEUam77sKnOV4hC0nemQPqHeXXV7XynxUdF125T6zUrvYTs6KvTBycaZX-teH2Fq8560US8cMW-7uL1r9OMq78x9zmr7BpWuOk65Je3VLbW2_vUz1l6d6WbGj_1oWjJ-nA&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9715537,-122.0252199,Santa Cruz,Santa Cruz,,(831) 316-3026,https://mariposacoffeebar.com/,,,30-60 minutes,Monday: Closed; Tuesday: Closed; Wednesday: 9:00 AM – 8:00 PM; Thursday: 9:00 AM – 8:00 PM; Friday: 9:00 AM – 8:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: 9:00 AM – 8:00 PM,,,"food,restaurant,dining,bar,cafe,coffee",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.8,105,"Mariposa Coffee Bar - Bar restaurant in Santa Cruz, Santa Cruz. Great food and atmosphere.","bar, restaurant, santa cruz, santa cruz, dining, food",mariposa-coffee-bar,Published,Google Places,,,Reservations recommended for large parties,false,year-round
11th-hour-coffee,11th Hour Coffee,11th Hour Coffee in Santa Cruz. Cafe cuisine with moderate prices.,,Cafe,30,Indoor,"1001 Center St #1, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2eIlIElkJyZ_5SGBdiGbORata-99HzpwvGtrN2DMU4KZYLsRh3Kjz0VpGkNrwPYfJEto9RCp8B4y9c5aCRt54GdZO71_sxXMfd49L5bnT9x8CC5eRmxfMSuk5aBJrhYFPfOkqfPx9jFvcrzOTDBxxdGscacBU2gdgVIX5EV5oqUfLeQTBAvBstWS7PB8u1Cx3OJ-D0TWcImaOfsWxXhPaWfjubaWviCk4N_68xki4Ao_kkSu0hyiU4VhD0gZF3DjLPOycf861gX2G4LeAAjoO-YcZ81qMiqT8S3lBAwGJqt1GSV8C-zoWR545WQlig7UM4Y9hxvIbr64OVqjDFuqDiQxoPWvD55ElcU-8KLlhSUaDRR8dJxOeg8gbi41IMvywxu-CEprQIJjazbgH9YF9TGsfBOgpvfun835tqQlVuI9X6s1etFH4RtWZ4b046Q&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9759983,-122.0287557,Santa Cruz,Santa Cruz,,(831) 322-4599,http://11thhourcoffee.com/,,,30-60 minutes,Monday: 7:00 AM – 7:30 PM; Tuesday: 7:00 AM – 7:30 PM; Wednesday: 7:00 AM – 7:30 PM; Thursday: 7:00 AM – 7:30 PM; Friday: 7:00 AM – 7:30 PM; Saturday: 7:00 AM – 7:30 PM; Sunday: 7:00 AM – 7:30 PM,,,"food,restaurant,dining,cafe,cafe,coffee",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.7,1117,"11th Hour Coffee - Cafe restaurant in Santa Cruz, Santa Cruz. Great food and atmosphere.","cafe, restaurant, santa cruz, santa cruz, dining, food",11th-hour-coffee,Published,Google Places,,,Reservations recommended for large parties,false,year-round
shrine-coffee,Shrine Coffee,Shrine Coffee in Santa Cruz. Cafe cuisine with moderate prices.,,Cafe,30,Indoor,"544 W Cliff Dr, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2e4qv1jMPvQaXQ9o4G9Y1yj9DLQDopgLjL1XXOCC0vq8L3AGHzfIdmmhTNgjMEXu6OAP0xGP7p2WId9qXCwMjoSzLok2vcagt5fsAmuiWXbpxv31AEDdzdFk1lL75SZKyrVBGBYVMbCt4Yh2JouKRcjZ96SfKzs2DnM5auOw6FiygQCeeV9COyQZovBjCiKglfRpUHBHU6WLIrPu73NPAzgOeV0e6Pzw58p6fZ2YNaMFWYBBUsP0fHGzkEfhHYPm76ndpSYsGU2CEr8yptIIXIPNtmGO7y6OKsC7M3ecqqfmg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9552746,-122.0257389,Santa Cruz,Santa Cruz,,,https://shrinestjoseph.com/about/coffee-shop/,,,30-60 minutes,Monday: 7:00 AM – 4:00 PM; Tuesday: 7:00 AM – 4:00 PM; Wednesday: 7:00 AM – 4:00 PM; Thursday: 7:00 AM – 4:00 PM; Friday: 7:00 AM – 4:00 PM; Saturday: 7:00 AM – 4:00 PM; Sunday: 7:00 AM – 4:00 PM,,,"food,restaurant,dining,cafe,cafe,coffee",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.8,301,"Shrine Coffee - Cafe restaurant in Santa Cruz, Santa Cruz. Great food and atmosphere.","cafe, restaurant, santa cruz, santa cruz, dining, food",shrine-coffee,Published,Google Places,,,Reservations recommended for large parties,false,year-round
the-abbey-coffee-lounge,The Abbey Coffee Lounge,"Coffee & pastries served in a laid-back, shabby-chic hangout with local art on display & live bands.",,Cafe,15,Indoor,"350 Mission St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2eX86qYd2Ao98Z5oiZyQb-RUdOlbNq6t1ladHrZxWUKAYSQ1qpV6UoMtqv0dH3aQ3vE4UO7ASILfhdFC-AFOhODEENoiMSnPPjtYH4xX2F_SjzzrbanBwf_ncB1ZAHRv4c1n5XI05pAcSVBQyW6UCtpODQXCDl96M-WKoTBbNJIaAEk-Tg_J4J-vlR6rldDuBTDc9ioWdpaUQCUxbFovy6wYU4SuYzu3vqOkcua4Tu4LkKK7dUf50M_ZHrvLzKWgf5G-7JtV38qXDallXeDS3HeFS968iZZN-yogyXijswLZA&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9767902,-122.0324035,Westside,Santa Cruz,,(831) 423-4204,http://www.theabbeysc.org/,,,30-60 minutes,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: 8:00 AM – 6:00 PM; Sunday: 8:00 AM – 6:00 PM,,,"food,restaurant,dining,cafe,cafe,coffee",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.6,469,"The Abbey Coffee Lounge - Cafe restaurant in Westside, Santa Cruz. Coffee & pastries served in a laid-back, shabby-chic hangout with local art on display & live bands.","cafe, restaurant, westside, santa cruz, dining, food",the-abbey-coffee-lounge,Published,Google Places,,,Reservations recommended for large parties,false,year-round
