ID,Name,Description,WriteUp,Category,Cost,IndoorOutdoor,Address,PhotoURL,Latitude,Longitude,Neighborhood,City,ZipCode,Phone,Website,Instagram,Email,Duration,Hours,ParkingInfo,PublicTransit,Tags,KidFriendly,PetFriendly,Accessibility,WeatherPreferences,RainOk,IdealTempMin,IdealTempMax,WindSensitive,RequiresGoodVisibility,WeatherBoost,TidePreference,TideCritical,Tips,BestTimeToVisit,BestFeature,WhatToBring,StaffPick,Featured,Priority,Sponsored,Rating,ReviewCount,MetaDescription,Keywords,Slug,Status,Source,Difficulty,AgeRestriction,GroupSize,ReservationRequired,SeasonalAvailability
hotsource-yoga,Hotsource Yoga,Hotsource Yoga offers yoga classes in Aptos. Affordable yoga studio with experienced instructors.,,Yoga,20,Indoor,"7960 Soquel Dr, Aptos, CA 95003, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2e2tcktHEJIvfTY4fbxBaUQoaM993-wWKuvtwkBs3-QIPx86W874Ea65UJBfUiKaBYMBeaClKK-A5slmMXV5Lc4KDPMFos9WmizxW2d1UxHbmBqklTCcNaazqZMdE2qQKtBZ7NWTlQT_JCVXeLj_OWEdjC1e4sQMy8mX85CwD7DMR-3bgROQLC_2Fwm_rUv7ugrl4Mdssp3AW1di_fi0mpK0dCWguw0tIckMsFpsgpkR7NM5NaQcNuRdvoFgm2RwVQTwLV-yHO1UFJLc6AujpZq8MgoZ_Hqm5sZrUWfD3j_xQ&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9763355,-121.9058675,Aptos,Santa Cruz,,(831) 661-5030,https://hotsourceyogastudio.com/,,,45-60 minutes,Monday: 9:00 AM – 8:00 PM; Tuesday: 5:45 AM – 9:00 PM; Wednesday: 5:30 AM – 9:00 PM; Thursday: 5:45 AM – 9:00 PM; Friday: 6:30 AM – 6:00 PM; Saturday: 7:30 AM – 6:00 PM; Sunday: 7:30 AM – 6:00 PM,,,"wellness,health,fitness,self-care,yoga,mindfulness,flexibility,stretching,meditation,classes,group-fitness",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,"Yoga mat, water bottle, comfortable clothing",false,false,,false,5,17,"Hotsource Yoga - Yoga in Aptos, Santa Cruz. Professional wellness services.","yoga, wellness, aptos, santa cruz, fitness, health",hotsource-yoga,Published,Google Places,All Levels,,Classes available,false,year-round
yoga-kids-collective,Yoga Kids Collective,Yoga Kids Collective offers yoga classes in Capitola. Affordable yoga studio with experienced instructors.,,Yoga,20,Indoor,"716 Capitola Ave suite b, Capitola, CA 95010, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2et35DHIwZ7iqZ8orgYbmvbXSC2MCoT49i2WRqITeOYorsHEqz84S_V75P5Pk_6EZOln98V8waMxIjkQkL8WOa5Qepc8Mtu4L7Vwz03Mo8gWnaZa8J8CNaTTPMmGSBYYlQ93DFRO_RNCTYPKeG5MCCvb1VR6qg46SOp2pkEAsm7Mc72cPXrJOCh40995rwIEC5BmGG2Ws8Qnd4-1d-Yhc6EhrLxCAzW7ja_sZnxaUilpPufhfgKqMOZcI61AL-5DMRPk4uxNzR0KWQjOHF-iGT73kfunlYsFADGo2Y5W8X-zQ&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9799636,-121.9525748,Capitola,Santa Cruz,,,https://yogakidscollective.com/,,,45-60 minutes,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: 9:00 AM – 5:00 PM,,,"wellness,health,fitness,self-care,yoga,mindfulness,flexibility,stretching,meditation,classes,group-fitness",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,"Yoga mat, water bottle, comfortable clothing",false,false,,false,5,1,"Yoga Kids Collective - Yoga in Capitola, Santa Cruz. Professional wellness services.","yoga, wellness, capitola, santa cruz, fitness, health",yoga-kids-collective,Published,Google Places,All Levels,,Classes available,false,year-round
pacific-edge-climbing-gym,Pacific Edge Climbing Gym,Pacific Edge Climbing Gym is a budget-friendly fitness center in Santa Cruz. Complete gym facilities and equipment.,,Gym,50,Indoor,"104 Bronson St #12, Santa Cruz, CA 95062, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2d0-b4EPhlhiwiQw-yXwjez51PW1qJbk1BJbFweauVUjr7QnqeP0pimpaKDgU0bF2gH0HNwi0oBQeSwYgWQk095tjtcy44cYpY7ufU_Oa6bCXr0h7j5dZMkcj0KqE4REK4Y04u_EbARMhB7vAcvEXL_mOec325iC1OLVLVIJXQWKC2He58hkIfCbwzxPXK6LdQY5H7wecvoy5k54l6kI_FAwtz_Fc6XWHhINtZxYIWzEeZ4KAFr-eAFnVCcM6MmcaWLs14fPefD6lrmL-BU0d7cP-9OZPm-TqmogdQMIlp7dZHUci0YjH8A6nTVS4LzOaZLobNbpyUhWWfK1DQZD0KSn5r3vwub4xu1-ZAjm9pKIxAV-d_CuRzRFGYVd7ydI8N1esGaTIVKRVWr72x7WZDyc6oGmEFm30rkrZelGDFreQ&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9679708,-122.0066243,Santa Cruz,Santa Cruz,,(831) 454-9254,http://www.pacificedgeclimbinggym.com/,,,Varies,Monday: 3:00 – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 9:00 AM – 9:00 PM; Sunday: 9:00 AM – 9:00 PM,,,"wellness,health,fitness,self-care,gym,workout,strength-training,cardio,weights,classes,group-fitness,personal-training,1-on-1",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Early morning or evening,,"Workout clothes, water bottle, towel",false,false,,false,4.6,123,"Pacific Edge Climbing Gym - Gym in Santa Cruz, Santa Cruz. Professional wellness services.","gym, wellness, santa cruz, santa cruz, fitness, health",pacific-edge-climbing-gym,Published,Google Places,,16+,1-on-1 sessions,false,year-round
santa-cruz-beach-yoga,Santa Cruz Beach Yoga,Santa Cruz Beach Yoga offers yoga classes in Santa Cruz. Affordable yoga studio with experienced instructors.,,Yoga,20,Indoor,"514 Cliff St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2dcZhaj1jeSdauPIkmjSawguyZ_49W8S6_iTmIUCaEYYHGpchJrk4cfYAJ_sanozaNwkao2Nm9kDWkAbw5tmSJuXr5ECjjhWveylN62bVUd3AfqMJIpoUNpkYM3qUqLF_BsWIdWjBH96xS-987XruOJ4DSZHL-9NarKQFkitLWitJo6U2f-1dpNO8aGbU3e1jdFbT_wVqkaESsjED_YOyVB8A2uETfKbhitx2DB6PPtBWS-MdNfGcPm-mhWIdmII5Hqtc4LufrSLxE4cmH_I-Wxc1XXg7s_yhbLd8Z9B14FRQQ3ES1D6viustM_yjgnritxPjtEG_A1mzQrO3U5RCm1kopfpCCrWtYfWcTPL_oomoqFDR3M23Al3Sf6k44qSxV-ItZT1bplyI-45o0ErGtBfRTxrUzl3a58gDQ18Uj48Ss&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9676904,-122.0215007,Santa Cruz,Santa Cruz,,(310) 699-3018,,,,45-60 minutes,Monday: 9:00 AM – 8:00 PM; Tuesday: 9:00 AM – 8:00 PM; Wednesday: 9:00 AM – 8:00 PM; Thursday: 9:00 AM – 8:00 PM; Friday: 8:30 AM – 7:00 PM; Saturday: 8:30 AM – 4:00 PM; Sunday: 8:30 AM – 12:00 PM,,,"wellness,health,fitness,self-care,yoga,mindfulness,flexibility,stretching,meditation,classes,group-fitness",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,"Yoga mat, water bottle, comfortable clothing",false,false,,false,,,"Santa Cruz Beach Yoga - Yoga in Santa Cruz, Santa Cruz. Professional wellness services.","yoga, wellness, santa cruz, santa cruz, fitness, health",santa-cruz-beach-yoga,Published,Google Places,All Levels,,Classes available,false,year-round
monarch-pilates,Monarch Pilates,Monarch Pilates provides pilates instruction in Santa Cruz. Accessible pilates studio with certified trainers.,,Pilates,25,Indoor,"4125 Portola Dr, Santa Cruz, CA 95062, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2fgo1vx7cBb_6ge1LqCCsScRYYBX3J_FqaLm3pujU_0T9xdh3ww1vKTuRWyvsT9S5LgSvm36l1bY1k531YEo5a9w2IBVI5tGv7pZtqpkwjk1g5uoNJsIEJAKItMc0b-__himN7ZT_ZszMFfaKNRNbg33Id0uAL1XDmVJRI_M9sB5vJLD-2o0UJJBRcC093LugImnVntmtrFQznp7CtRWBKhV_KK1-RTkwnO4gipMLDhHU1zBFBeDjd5xSeKwp2AQGD1LnRpMOY7b1JtHa6NUuQeowX7VSH87GobXqUXzhl6Pg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.96398180000001,-121.9644836,Santa Cruz,Santa Cruz,,(831) 475-8994,http://www.monarchpilates.com/,,,45-60 minutes,Monday: 8:30 AM – 7:30 PM; Tuesday: 6:30 AM – 6:30 PM; Wednesday: 6:30 AM – 6:30 PM; Thursday: 6:30 AM – 5:30 PM; Friday: 7:30 AM – 12:30 PM; Saturday: 8:30 AM – 12:30 PM; Sunday: 8:30 AM – 12:30 PM,,,"wellness,health,fitness,self-care,pilates,core-strength,flexibility,toning,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,"Yoga mat, water bottle, comfortable clothing",false,false,,false,5,49,"Monarch Pilates - Pilates in Santa Cruz, Santa Cruz. Professional wellness services.","pilates, wellness, santa cruz, santa cruz, fitness, health",monarch-pilates,Published,Google Places,,,Classes available,false,year-round
bodyfit-santa-cruz,BodyFit Santa Cruz,BodyFit Santa Cruz is a budget-friendly fitness center in Santa Cruz. Complete gym facilities and equipment.,,Gym,50,Indoor,"546 Palm St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2eBlniQLn_dXFIPH5wGweJMuvOuZi2e96PZun_0Q7sKqriSYHt6bCQgwAtAwwXivygDVVqNDD8tNSCOcZ7TBEStJ4QOrI1Ax_S53qCaBqBKwNngo7ItrT2BgvwaIJNmSPG7OLVVSa8U4T6iAHjlLCEWSNqglPsdGZS9GnPm8N6_K9AqbIo7TZRbGByASwpxGSiLkWlxz-cFnF66_9OqgSaa4S3fjlXFYAk80o0O4I48IxjWKBvUYBR0NI-pNXf2qgxVDs7bM61FNkqau4tOW4eaynq5O-YHNXr2_CdaMBgw8SQNHvfX_gDGZrhIaSgM6zMNIGvE0184S2hE6Na5P7FCME81GKY7q2FUFdWIXSs_VqBlpbiiGbidU9Czjj68zn51Vnsz3kMqifcYdvtKr2gS7sV7Qgx91AeuFYdcdAhsZA&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9642411,-122.0413787,Santa Cruz,Santa Cruz,,(831) 465-4728,http://www.bodyfitsantacruz.com/,,,Varies,Monday: 5:30 AM – 7:00 PM; Tuesday: 5:30 AM – 7:00 PM; Wednesday: 5:30 AM – 7:00 PM; Thursday: 5:30 AM – 7:00 PM; Friday: 5:30 AM – 7:00 PM; Saturday: 7:00 – 10:30 AM; Sunday: Closed,,,"wellness,health,fitness,self-care,gym,workout,strength-training,cardio,weights,classes,group-fitness,personal-training,1-on-1",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Early morning or evening,,"Workout clothes, water bottle, towel",false,false,,false,5,5,"BodyFit Santa Cruz - Gym in Santa Cruz, Santa Cruz. Pilates mat & Reformer classes, plus barre & strength-training sessions in a stylish setting.","gym, wellness, santa cruz, santa cruz, fitness, health",bodyfit-santa-cruz,Published,Google Places,,16+,1-on-1 sessions,false,year-round
club-pilates,Club Pilates,Club Pilates provides pilates instruction in Santa Cruz. Accessible pilates studio with certified trainers.,,Pilates,25,Indoor,"1010 Center St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2cN25acn1c-MtCq2yXCAHg2wGKp8Wc83aWyUPWfAW7qA3bvv-Y1AS63mznKERSFyWBHql3XmiZcEpflePJASuXsdabDrFRjNrbOujfUUDhV7NHQ9EV7U1hlS_1lP6f6JEbrfSakAdNfnSw6_GjQ3AQGZFViECWMGeVPHZTahEkWN4c3Yp3mxMc3bQKFpr_f6gerdwENZW3W5yY8jBOs817vRXXxzQVCypsz0hUhL2MjHLUDntxef7TS-iRO_YLMVEY3ZqWh62qpHIuvjDFa85Dmc8kxYFQC5K_ygrOGYwBycqIaT_Nnq_-d0ijchDj8EQeUlrufFcKtWkc6jOMXJKNRADV8xOnqHk9FHszcdYIt3kU2_NW5PHAGVIAHcpIqgvOHc4AWyfj5v-SubA8tmswGavrP0z4vbkZ2D1yd2zD6XlAfcjGEFsSy5w7PWFPg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9758097,-122.0285832,Santa Cruz,Santa Cruz,,(831) 420-8001,http://clubpilates.com/santacruz/?utm_source=google.com&utm_medium=referral&utm_campaign=yext,,,45-60 minutes,"Monday: 7:00 AM – 1:00 PM, 4:00 – 8:00 PM; Tuesday: 7:00 AM – 1:00 PM, 4:00 – 8:00 PM; Wednesday: 7:00 AM – 1:00 PM, 4:00 – 8:00 PM; Thursday: 7:00 AM – 1:00 PM, 4:00 – 8:00 PM; Friday: 7:00 AM – 1:00 PM, 4:00 – 8:00 PM; Saturday: 7:30 AM – 1:00 PM; Sunday: 8:00 AM – 2:00 PM",,,"wellness,health,fitness,self-care,pilates,core-strength,flexibility,toning,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,"Yoga mat, water bottle, comfortable clothing",false,false,,false,4.9,186,"Club Pilates - Pilates in Santa Cruz, Santa Cruz. Professional wellness services.","pilates, wellness, santa cruz, santa cruz, fitness, health",club-pilates,Published,Google Places,,,Classes available,false,year-round
coastline-pilates,Coastline Pilates,Coastline Pilates provides pilates instruction in Westside. Accessible pilates studio with certified trainers.,,Pilates,25,Indoor,"406 Mission St # B, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2cyuhnCKkAT8XplnALVEEdCXWtwmmhVwvBB4NVgBb_AYDtpOHISAZopgHinjENaO7j8dkE-VyR88IRbRqpS7dXtIl0Hug8uubkduEWuKo-DojuDm0XEbber6Geac119VX7DgUSuuPawSD6Xh9Q1Y9pUmdy_kieFLMx2L-ZebzSGofiNMQVHrk6W0pBkoeWRzU9UPclDjihR3bKMPu014l9nbgw46VBcKnSs6mP4AeDDnOa1IaoDeem1R92o0H7dZ1XDpO7jXPylNP2UkO0nBkPIfnwV2ZDJGeM0y0bjbZuB5Q&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9761374,-122.0330142,Westside,Santa Cruz,,(831) 281-4058,http://www.coastlinepilates.com/,,,45-60 minutes,,,,"wellness,health,fitness,self-care,pilates,core-strength,flexibility,toning,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,"Yoga mat, water bottle, comfortable clothing",false,false,,false,5,17,"Coastline Pilates - Pilates in Westside, Santa Cruz. Professional wellness services.","pilates, wellness, westside, santa cruz, fitness, health",coastline-pilates,Published,Google Places,,,Classes available,false,year-round
bali-body-pilates,Bali Body Pilates,Bali Body Pilates provides pilates instruction in Santa Cruz. Accessible pilates studio with certified trainers.,,Pilates,25,Indoor,"303 Potrero St #41, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2dzAjJADUuXbXzP-6G7kw7l6KqQf7_-xUx-dyBjr5mVa706dIRHU2PTOfcyGSgdUl5Rn2nW4j_KpbI_aI1EdBbIBcBVJ_zEu4QcyECV0bJkn067hkMUJgO7bBVmMIVoonSqXVHZ25dg2RIgtQmRMdtRqt6y15FLJWBwbcWgDi1vbTjGfAfIOyNYQ6HbnoVCLGFlhJVCinw__NhJF5i58D-z9ZyIN-iLHhjc-5zvFnsF6cbyrLVnUa_rxPCK3cqEXYMO6yD7GYVITOVm4QEabpqtWzMpMHjRo3f2sdXaW7LZtg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9811068,-122.0306037,Santa Cruz,Santa Cruz,,(415) 244-8326,https://www.balibodypilates.com/,,,45-60 minutes,Monday: 9:00 AM – 4:00 PM; Tuesday: Closed; Wednesday: 9:00 AM – 4:00 PM; Thursday: Closed; Friday: 9:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,,,"wellness,health,fitness,self-care,pilates,core-strength,flexibility,toning,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,"Yoga mat, water bottle, comfortable clothing",false,false,,false,5,2,"Bali Body Pilates - Pilates in Santa Cruz, Santa Cruz. Professional wellness services.","pilates, wellness, santa cruz, santa cruz, fitness, health",bali-body-pilates,Published,Google Places,,,Classes available,false,year-round
club-pilates,Club Pilates,Club Pilates provides pilates instruction in Aptos. Accessible pilates studio with certified trainers.,,Pilates,25,Indoor,"23 Rancho Del Mar, Aptos, CA 95003, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2cx8jtcQiigXUdco8lUG4Zt1fxhOt3pQoYBxAcWEyAyV8ZNOCTXncLyAcjLuVftzdPbWNbOh60DOObIUkMNdgT3-ubFEPiCCUKQ_co0K53KMQj_v8Ty7kWEcFNzoqrhwAbH-6De3WgFg70Y4VvAMCVAV8ROWGmZwcUHH9W__QK-bOqJgqxA4eJ8xUJGTv7dzX-W0RqS4enGamM3SL3hCCnuz40_sZcZTqlWZrS8O5lSvy6Ruj2bKAVtqvjYlR5O6UK9DWgZ2kyW_8NNk2jLt5ZZ06vJlNqyawaRpNRt9F_JQrxmTyuLE9bnRWKYxqyhst9DpVe4sPiR6v8hSXxetvrdUMjWOwpLUaKmKv1B8wm-fuaAoQoUjhGyiOEwRYJShZM-kCu8RTnkVDlA3GHHBnHd2Vtk4JIKYI8XxRaE7xsQX6NphPAxF20yFgTI3Q&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9779637,-121.908053,Aptos,Santa Cruz,,(831) 435-9064,http://www.clubpilates.com/location/aptos/?utm_source=google.com&utm_medium=referral&utm_campaign=yext,,,45-60 minutes,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: 9:00 AM – 5:00 PM,,,"wellness,health,fitness,self-care,pilates,core-strength,flexibility,toning,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,"Yoga mat, water bottle, comfortable clothing",false,false,,false,4.8,30,"Club Pilates - Pilates in Aptos, Santa Cruz. Professional wellness services.","pilates, wellness, aptos, santa cruz, fitness, health",club-pilates,Published,Google Places,,,Classes available,false,year-round
anatomy-of-pilates,Anatomy of Pilates,Anatomy of Pilates provides pilates instruction in Santa Cruz. Accessible pilates studio with certified trainers.,,Pilates,25,Indoor,"303 Potrero St Suite 47-103, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2fp9kGw4x4suGML0kX__akQdhmdO134v5Ev50gtNLvOojNar_rPCNF5hWMvsXDOSpGmjzzEhujZlgdQ8TZZIxxF_dTUCAnoSSDKr7XDQbN8FYSRZvW-fdarHd7AL3LCFMw417ijPwuegIpelkwkRB1CPiBSjCVGAt4sMl_IzivmsIRevHQbBDgRU3uDjQ0zoPttnMPIqlZ5J5zvN8-yEbE-E5LbWwfym_OXA8T2qMlqTotGb7_STSIYfI5S0OJg_hHqIQGAEgKP8iCUA_HL-Ia4AxghNQjy7NzQ1kH1BxAXvA&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9816201,-122.0308172,Santa Cruz,Santa Cruz,,(831) 325-4849,http://anatomyofpilates.com/,,,45-60 minutes,Monday: 8:00 AM – 4:00 PM; Tuesday: 8:00 AM – 4:00 PM; Wednesday: 8:00 AM – 4:00 PM; Thursday: 8:00 AM – 4:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,,,"wellness,health,fitness,self-care,pilates,core-strength,flexibility,toning,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,"Yoga mat, water bottle, comfortable clothing",false,false,,false,,,"Anatomy of Pilates - Pilates in Santa Cruz, Santa Cruz. Professional wellness services.","pilates, wellness, santa cruz, santa cruz, fitness, health",anatomy-of-pilates,Published,Google Places,,,Classes available,false,year-round
chi-kinetics-pilates-studio,Chi Kinetics Pilates Studio,Chi Kinetics Pilates Studio provides pilates instruction in Santa Cruz. Accessible pilates studio with certified trainers.,,Pilates,25,Indoor,"205 12th Ave, Santa Cruz, CA 95062, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2d_vaGcxU8mJgAZiOOal6incNPYzP5kX1ZA5-X5Qqul2GL4Bv7qdjlQwnMbIs0dVsOsq5sguirRzwsyi2idOfzvx9Trk-DT83_J7dqGX4pc6KipmG5qEoI3iYgqIE0kOnpNBtQjE-33XVSWQmuCF1Ed2cBTWXlZK3CLYSvQUGMk86B6Tb1Dos_MTBlZURtooGYdTPu4IbiJILYDxVYH7Kb6g0LUXNsdugoeiu3fjcJCBbfBCw2OWf-IbIdL4A9LukLGUJYmsZUJoCji-xI5j68JjDZr6Lr5HkkiDLk7_YlzMQ&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9622751,-121.9951607,Santa Cruz,Santa Cruz,,(831) 818-9644,https://www.chikinetics.com/,,,45-60 minutes,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: Closed,,,"wellness,health,fitness,self-care,pilates,core-strength,flexibility,toning,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,"Yoga mat, water bottle, comfortable clothing",false,false,,false,5,24,"Chi Kinetics Pilates Studio - Pilates in Santa Cruz, Santa Cruz. Professional wellness services.","pilates, wellness, santa cruz, santa cruz, fitness, health",chi-kinetics-pilates-studio,Published,Google Places,,,Classes available,false,year-round
pleasure-point-pilates,Pleasure Point Pilates,Pleasure Point Pilates provides pilates instruction in Santa Cruz. Accessible pilates studio with certified trainers.,,Pilates,25,Indoor,"22602 E Cliff Dr, Santa Cruz, CA 95062, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2eIenxd1LB_OGJbzepeWH7YTPzTnYF9tDY3xbol_G_YnzVW4cpFQfAzNoWcyAG0P3A0MiY8J3x4x16_ZCGOir8be-p8aP5a4FKQjlwIJ8aPD1OCZdLv5XyZMhOYoL95oQdvJhHjit87vJkwFMofkY2uGZ5Qjk_JNUAWXAGGlvsWWM-hBVMDBfHTCI6tORhyMB-iiNrqb7vxZpnPyFxVfye8EZWovKkky9oHiS3ECk_GVUEkgRMbBVkU_yW_GzmsP-cddH-8yw6eksw9jRTHl3U_QFFVIU8InKXmJYTCb7SJ1A&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.958513,-121.980682,Santa Cruz,Santa Cruz,,(831) 818-9840,http://www.pleasurepointpilates.com/,,,45-60 minutes,Monday: 7:00 AM – 6:30 PM; Tuesday: 7:00 AM – 6:30 PM; Wednesday: 7:00 AM – 6:30 PM; Thursday: 7:00 AM – 6:30 PM; Friday: 7:00 AM – 6:30 PM; Saturday: 8:00 – 11:30 AM; Sunday: Closed,,,"wellness,health,fitness,self-care,pilates,core-strength,flexibility,toning,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,"Yoga mat, water bottle, comfortable clothing",false,false,,false,5,5,"Pleasure Point Pilates - Pilates in Santa Cruz, Santa Cruz. Cottage-chic fitness studio with private & small-group Pilates classes, plus TRX workouts.","pilates, wellness, santa cruz, santa cruz, fitness, health",pleasure-point-pilates,Published,Google Places,,,Classes available,false,year-round
joy-of-movement-gyrotonic-and-pilates-studio,Joy of Movement Gyrotonic and Pilates Studio,Joy of Movement Gyrotonic and Pilates Studio provides pilates instruction in Aptos. Accessible pilates studio with certified trainers.,,Pilates,25,Indoor,"8035 Soquel Dr #31, Aptos, CA 95003, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2d7dJG580GCVdRxzCv9VOcPNoULxyP0RWMnPRisAtBSJ4UldG19vwPeIKSHJG2x1-L92wm86E1nleGzk7nAEbTlRmgNPv-Wr-17NkSuWWe3GmHhGZ9niyz9xMGPBQv6UYi6QjRsjMaXnoOqM4NnQerugnuCGOVdhvStr79vew6VbfNS_vlbfx-J67kExnq3rCIB2fJvuZs8avEOP05aSZQ9LIkUBOqEatDdA3CtKpagtsE9v4JO8LrcCBTY-EQc4g8bzhlzjVShKLOFPlaMCrjW2IddR54XA-VjWuEmmcLRLg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9777324,-121.9021256,Aptos,Santa Cruz,,(831) 247-5488,http://www.joyofmovement.biz/,,,45-60 minutes,Monday: 8:00 AM – 6:30 PM; Tuesday: 8:00 AM – 7:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 7:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: 8:00 AM – 6:00 PM; Sunday: 8:00 AM – 6:00 PM,,,"wellness,health,fitness,self-care,pilates,core-strength,flexibility,toning,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,"Yoga mat, water bottle, comfortable clothing",false,false,,false,4.9,38,"Joy of Movement Gyrotonic and Pilates Studio - Pilates in Aptos, Santa Cruz. Professional wellness services.","pilates, wellness, aptos, santa cruz, fitness, health",joy-of-movement-gyrotonic-and-pilates-studio,Published,Google Places,,,Classes available,false,year-round
